year,breakdown,level_description,indicator_value,lower_ci,upper_ci,standardised_ratio,observed,population,percent_unclassified,year_start,financial_year,ci_width,high_uncertainty
2008/09,age,30 to 34,65.7,63.0,68.5,127.9,2190.0,3334900,0.0,2008,2008/09,5.5,0
2008/09,age,30 to 34,57.4,54.9,60.1,111.9,1915.0,3334900,0.0,2008,2008/09,5.200000000000003,0
2008/09,age,30 to 34,53.1,50.7,55.6,103.4,1771.0,3334900,0.0,2008,2008/09,4.899999999999999,0
2008/09,age,35 to 39,266.8,261.6,272.0,108.2,10123.0,3794500,0.0,2008,2008/09,10.399999999999977,0
2008/09,age,35 to 39,61.2,58.7,63.7,99.2,2321.0,3794500,0.0,2008,2008/09,5.0,0
2008/09,age,35 to 39,72.9,70.2,75.7,118.3,2766.0,3794500,0.0,2008,2008/09,5.5,0
2008/09,age,35 to 39,66.9,64.4,69.6,108.6,2540.0,3794500,0.0,2008,2008/09,5.199999999999989,0
2008/09,age,35 to 39,65.8,63.2,68.4,106.7,2496.0,3794500,0.0,2008,2008/09,5.200000000000003,0
2008/09,age,40 to 44,334.4,328.7,340.2,101.5,13230.0,3955500,0.0,2008,2008/09,11.5,0
2008/09,age,40 to 44,79.8,77.0,82.6,96.8,3155.0,3955500,0.0,2008,2008/09,5.599999999999994,0
2008/09,age,40 to 44,90.1,87.2,93.1,109.4,3564.0,3955500,0.0,2008,2008/09,5.8999999999999915,0
2008/09,age,40 to 44,82.2,79.4,85.1,99.8,3252.0,3955500,0.0,2008,2008/09,5.699999999999989,0
2008/09,age,40 to 44,82.4,79.6,85.3,100.0,3259.0,3955500,0.0,2008,2008/09,5.700000000000003,0
2008/09,age,45 to 49,452.7,445.9,459.7,105.0,16530.0,3650500,0.0,2008,2008/09,13.800000000000011,0
2008/09,age,45 to 49,110.8,107.4,114.3,102.8,4046.0,3650500,0.0,2008,2008/09,6.8999999999999915,0
2008/09,age,45 to 49,121.7,118.2,125.4,112.9,4445.0,3650500,0.0,2008,2008/09,7.200000000000003,0
2008/09,age,45 to 49,112.2,108.8,115.7,104.1,4098.0,3650500,0.0,2008,2008/09,6.900000000000006,0
2008/09,age,45 to 49,107.9,104.6,111.4,100.1,3941.0,3650500,0.0,2008,2008/09,6.800000000000011,0
2008/09,age,5 to 9,382.3,375.2,389.5,99.6,11133.0,2912100,0.0,2008,2008/09,14.300000000000011,0
2008/09,age,5 to 9,90.3,86.9,93.8,94.1,2629.0,2912100,0.0,2008,2008/09,6.8999999999999915,0
2008/09,age,5 to 9,103.2,99.5,107.0,107.5,3005.0,2912100,0.0,2008,2008/09,7.5,0
2008/09,age,5 to 9,110.0,106.2,113.8,114.6,3202.0,2912100,0.0,2008,2008/09,7.599999999999994,0
2008/09,age,5 to 9,78.9,75.7,82.2,82.2,2297.0,2912100,0.0,2008,2008/09,6.5,0
2008/09,age,50 to 54,611.4,602.9,620.1,105.0,19405.0,3173300,0.0,2008,2008/09,17.200000000000045,0
2008/09,age,50 to 54,151.8,147.6,156.2,104.3,4818.0,3173300,0.0,2008,2008/09,8.599999999999994,0
2008/09,age,50 to 54,163.2,158.7,167.7,112.1,5178.0,3173300,0.0,2008,2008/09,9.0,0
2008/09,age,50 to 54,145.1,140.9,149.3,99.7,4604.0,3173300,0.0,2008,2008/09,8.400000000000006,0
2008/09,age,50 to 54,151.4,147.1,155.7,104.0,4805.0,3173300,0.0,2008,2008/09,8.599999999999994,0
2008/09,age,55 to 59,803.2,793.1,813.3,100.5,24330.0,3029700,0.0,2008,2008/09,20.199999999999932,0
2008/09,age,55 to 59,196.1,191.2,201.2,98.2,5941.0,3029700,0.0,2008,2008/09,10.0,0
2008/09,age,55 to 59,221.0,215.7,226.4,110.6,6695.0,3029700,0.0,2008,2008/09,10.700000000000017,0
2008/09,age,55 to 59,190.4,185.6,195.4,95.3,5769.0,3029700,0.0,2008,2008/09,9.800000000000011,0
2008/09,age,55 to 59,195.6,190.6,200.6,97.9,5925.0,3029700,0.0,2008,2008/09,10.0,0
2008/09,age,60 to 64,1104.3,1092.5,1116.1,103.1,33749.0,3055300,0.0,2008,2008/09,23.59999999999991,0
2008/09,age,60 to 64,271.4,265.6,277.3,101.4,8295.0,3055300,0.0,2008,2008/09,11.699999999999989,0
2008/09,age,60 to 64,303.2,297.0,309.4,113.3,9266.0,3055300,0.0,2008,2008/09,12.399999999999977,0
2008/09,age,60 to 64,257.3,251.6,263.0,96.1,7863.0,3055300,0.0,2008,2008/09,11.400000000000006,0
2008/09,age,60 to 64,272.4,266.6,278.3,101.8,8325.0,3055300,0.0,2008,2008/09,11.699999999999989,0
2008/09,age,65 to 69,1660.2,1643.5,1677.0,112.3,37854.0,2281900,0.0,2008,2008/09,33.5,0
2008/09,age,65 to 69,411.2,402.9,419.6,111.2,9376.0,2281900,0.0,2008,2008/09,16.700000000000045,0
2008/09,age,65 to 69,455.6,446.8,464.4,123.2,10387.0,2281900,0.0,2008,2008/09,17.599999999999966,0
2008/09,age,65 to 69,384.3,376.3,392.4,104.0,8762.0,2281900,0.0,2008,2008/09,16.099999999999966,0
2008/09,age,65 to 69,409.2,400.9,417.5,110.7,9329.0,2281900,0.0,2008,2008/09,16.600000000000023,0
2008/09,age,70 to 74,2385.1,2363.7,2406.7,106.3,47493.0,1992000,0.0,2008,2008/09,43.0,0
2008/09,age,70 to 74,593.3,582.7,604.1,105.7,11814.0,1992000,0.0,2008,2008/09,21.399999999999977,0
2008/09,age,70 to 74,661.4,650.2,672.8,117.9,13170.0,1992000,0.0,2008,2008/09,22.59999999999991,0
2008/09,age,70 to 74,543.0,532.8,553.3,96.8,10812.0,1992000,0.0,2008,2008/09,20.5,0
2008/09,age,70 to 74,587.4,576.8,598.2,104.7,11697.0,1992000,0.0,2008,2008/09,21.40000000000009,0
2008/09,age,75 to 79,3188.1,3160.9,3215.5,104.7,52579.0,1652200,0.0,2008,2008/09,54.59999999999991,0
2008/09,age,75 to 79,792.0,778.4,805.7,104.1,13061.0,1652200,0.0,2008,2008/09,27.300000000000068,0
2008/09,age,75 to 79,866.7,852.5,881.0,113.9,14293.0,1652200,0.0,2008,2008/09,28.5,0
2008/09,age,75 to 79,742.4,729.3,755.7,97.5,12244.0,1652200,0.0,2008,2008/09,26.40000000000009,0
2008/09,age,75 to 79,787.1,773.6,800.8,103.4,12981.0,1652200,0.0,2008,2008/09,27.199999999999932,0
2008/09,age,80 to 84,4230.8,4194.3,4267.7,103.3,51167.0,1212300,0.0,2008,2008/09,73.39999999999964,0
2008/09,age,80 to 84,1057.8,1039.6,1076.3,103.3,12793.0,1212300,0.0,2008,2008/09,36.700000000000045,0
2008/09,age,80 to 84,1157.0,1137.9,1176.3,113.0,13992.0,1212300,0.0,2008,2008/09,38.399999999999864,0
2008/09,age,80 to 84,971.3,953.8,989.0,94.9,11747.0,1212300,0.0,2008,2008/09,35.200000000000045,0
2008/09,age,80 to 84,1044.7,1026.6,1063.1,102.1,12635.0,1212300,0.0,2008,2008/09,36.5,0
2008/09,age,85 to 89,5018.8,4968.6,5069.4,98.2,38157.0,764300,0.0,2008,2008/09,100.79999999999927,1
2008/09,age,85 to 89,1260.2,1235.1,1285.7,98.6,9581.0,764300,0.0,2008,2008/09,50.600000000000136,0
2008/09,age,85 to 89,1382.1,1355.8,1408.8,108.1,10508.0,764300,0.0,2008,2008/09,53.0,0
2008/09,age,85 to 89,1158.1,1134.1,1182.6,90.6,8805.0,764300,0.0,2008,2008/09,48.5,0
2008/09,age,85 to 89,1218.4,1193.7,1243.4,95.3,9263.0,764300,0.0,2008,2008/09,49.700000000000045,0
2008/09,age,90+,5367.7,5290.7,5445.5,97.5,18547.0,347300,0.0,2008,2008/09,154.80000000000018,1
2008/09,age,90+,1330.4,1292.2,1369.4,96.6,4597.0,347300,0.0,2008,2008/09,77.20000000000005,0
2008/09,age,90+,1508.4,1467.7,1549.9,109.6,5212.0,347300,0.0,2008,2008/09,82.20000000000005,0
2008/09,age,90+,1203.4,1167.1,1240.5,87.4,4158.0,347300,0.0,2008,2008/09,73.40000000000009,0
2008/09,age,90+,1325.5,1287.4,1364.5,96.3,4580.0,347300,0.0,2008,2008/09,77.09999999999991,0
2009/10,age,0 to 4,493.7,486.0,501.4,109.6,15854.0,3211900,0.0,2009,2009/10,15.399999999999977,0
2009/10,age,0 to 4,115.0,111.3,118.7,102.1,3692.0,3211900,0.0,2009,2009/10,7.400000000000006,0
2009/10,age,0 to 4,154.7,150.5,159.1,137.4,4969.0,3211900,0.0,2009,2009/10,8.599999999999994,0
2009/10,age,0 to 4,115.0,111.3,118.8,102.1,3693.0,3211900,0.0,2009,2009/10,7.5,0
2009/10,age,0 to 4,109.0,105.4,112.7,96.8,3500.0,3211900,0.0,2009,2009/10,7.299999999999997,0
2009/10,age,10 to 14,289.1,283.2,295.2,99.0,9047.0,3128800,0.0,2009,2009/10,12.0,0
2009/10,age,10 to 14,73.3,70.3,76.4,100.4,2294.0,3128800,0.0,2009,2009/10,6.1000000000000085,0
2009/10,age,10 to 14,82.4,79.2,85.6,112.9,2578.0,3128800,0.0,2009,2009/10,6.3999999999999915,0
2009/10,age,10 to 14,65.5,62.6,68.4,89.7,2048.0,3128800,0.0,2009,2009/10,5.800000000000004,0
2009/10,age,10 to 14,68.0,65.1,70.9,93.1,2127.0,3128800,0.0,2009,2009/10,5.800000000000011,0
2009/10,age,15 to 18,265.7,259.5,271.9,104.5,7108.0,2672200,0.0,2009,2009/10,12.399999999999977,0
2009/10,age,15 to 18,66.6,63.6,69.8,104.8,1783.0,2672200,0.0,2009,2009/10,6.199999999999996,0
2009/10,age,15 to 18,76.9,73.6,80.2,120.9,2056.0,2672200,0.0,2009,2009/10,6.6000000000000085,0
2009/10,age,15 to 18,65.8,62.8,69.0,103.5,1761.0,2672200,0.0,2009,2009/10,6.200000000000003,0
2009/10,age,15 to 18,56.4,53.6,59.3,88.7,1508.0,2672200,0.0,2009,2009/10,5.699999999999996,0
2009/10,age,19 to 24,229.0,224.4,233.6,95.6,9521.0,4148900,0.0,2009,2009/10,9.199999999999989,0
2009/10,age,19 to 24,51.5,49.3,53.7,86.0,2140.0,4148900,0.0,2009,2009/10,4.400000000000006,0
2009/10,age,19 to 24,67.6,65.1,70.1,112.9,2809.0,4148900,0.0,2009,2009/10,5.0,0
2009/10,age,19 to 24,56.1,53.8,58.4,93.7,2331.0,4148900,0.0,2009,2009/10,4.600000000000001,0
2009/10,age,19 to 24,53.9,51.7,56.2,90.0,2241.0,4148900,0.0,2009,2009/10,4.5,0
2009/10,age,25 to 29,200.1,195.5,204.8,99.0,7195.0,3595700,0.0,2009,2009/10,9.300000000000011,0
2009/10,age,25 to 29,47.0,44.8,49.3,93.0,1689.0,3595700,0.0,2009,2009/10,4.5,0
2009/10,age,25 to 29,56.1,53.7,58.7,111.1,2019.0,3595700,0.0,2009,2009/10,5.0,0
2009/10,age,25 to 29,50.0,47.7,52.4,99.0,1799.0,3595700,0.0,2009,2009/10,4.699999999999996,0
2009/10,age,25 to 29,46.9,44.7,49.2,92.9,1688.0,3595700,0.0,2009,2009/10,4.5,0
2009/10,age,30 to 34,218.7,213.7,223.7,106.5,7361.0,3368200,0.0,2009,2009/10,10.0,0
2009/10,age,30 to 34,49.7,47.3,52.1,96.8,1673.0,3368200,0.0,2009,2009/10,4.800000000000004,0
2009/10,age,30 to 34,61.6,59.0,64.3,119.9,2073.0,3368200,0.0,2009,2009/10,5.299999999999997,0
2009/10,age,30 to 34,54.0,51.6,56.6,105.2,1819.0,3368200,0.0,2009,2009/10,5.0,0
2009/10,age,30 to 34,53.3,50.9,55.9,103.9,1796.0,3368200,0.0,2009,2009/10,5.0,0
2009/10,age,35 to 39,262.5,257.3,267.8,106.5,9741.0,3710300,0.0,2009,2009/10,10.5,0
2009/10,age,35 to 39,61.6,59.1,64.2,100.0,2286.0,3710300,0.0,2009,2009/10,5.100000000000001,0
2009/10,age,35 to 39,73.8,71.1,76.7,119.8,2740.0,3710300,0.0,2009,2009/10,5.6000000000000085,0
2009/10,age,35 to 39,64.9,62.3,67.5,105.3,2408.0,3710300,0.0,2009,2009/10,5.200000000000003,0
2009/10,age,35 to 39,62.2,59.7,64.8,100.9,2307.0,3710300,0.0,2009,2009/10,5.099999999999994,0
2009/10,age,40 to 44,323.6,318.0,329.3,98.2,12778.0,3948000,0.0,2009,2009/10,11.300000000000011,0
2009/10,age,40 to 44,75.3,72.7,78.1,91.5,2975.0,3948000,0.0,2009,2009/10,5.3999999999999915,0
2009/10,age,40 to 44,89.1,86.2,92.1,108.2,3520.0,3948000,0.0,2009,2009/10,5.8999999999999915,0
2009/10,age,40 to 44,80.2,77.4,83.0,97.4,3166.0,3948000,0.0,2009,2009/10,5.599999999999994,0
2009/10,age,40 to 44,78.9,76.2,81.8,95.9,3117.0,3948000,0.0,2009,2009/10,5.599999999999994,0
2009/10,age,45 to 49,441.9,435.1,448.6,102.4,16558.0,3746900,0.0,2009,2009/10,13.5,0
2009/10,age,45 to 49,106.8,103.5,110.1,99.0,4001.0,3746900,0.0,2009,2009/10,6.599999999999994,0
2009/10,age,45 to 49,123.1,119.6,126.7,114.2,4613.0,3746900,0.0,2009,2009/10,7.1000000000000085,0
2009/10,age,45 to 49,106.7,103.5,110.1,99.0,4000.0,3746900,0.0,2009,2009/10,6.599999999999994,0
2009/10,age,45 to 49,105.2,102.0,108.6,97.6,3944.0,3746900,0.0,2009,2009/10,6.599999999999994,0
2009/10,age,5 to 9,384.3,377.2,391.5,100.1,11190.0,2911800,0.0,2009,2009/10,14.300000000000011,0
2009/10,age,5 to 9,88.5,85.2,92.0,92.2,2578.0,2911800,0.0,2009,2009/10,6.799999999999997,0
2009/10,age,5 to 9,120.9,116.9,124.9,125.9,3519.0,2911800,0.0,2009,2009/10,8.0,0
2009/10,age,5 to 9,94.6,91.1,98.2,98.6,2755.0,2911800,0.0,2009,2009/10,7.1000000000000085,0
2009/10,age,5 to 9,80.3,77.1,83.6,83.7,2338.0,2911800,0.0,2009,2009/10,6.5,0
2009/10,age,50 to 54,584.8,576.5,593.1,100.4,18964.0,3242300,0.0,2009,2009/10,16.600000000000023,0
2009/10,age,50 to 54,141.5,137.5,145.7,97.2,4590.0,3242300,0.0,2009,2009/10,8.199999999999989,0
2009/10,age,50 to 54,157.6,153.3,161.9,108.3,5110.0,3242300,0.0,2009,2009/10,8.599999999999994,0
2009/10,age,50 to 54,139.1,135.1,143.2,95.6,4511.0,3242300,0.0,2009,2009/10,8.099999999999994,0
2009/10,age,50 to 54,146.6,142.4,150.8,100.7,4753.0,3242300,0.0,2009,2009/10,8.400000000000006,0
2009/10,age,55 to 59,792.5,782.5,802.6,99.2,23758.0,2998400,0.0,2009,2009/10,20.100000000000023,0
2009/10,age,55 to 59,193.1,188.1,198.1,96.7,5788.0,2998400,0.0,2009,2009/10,10.0,0
2009/10,age,55 to 59,221.0,215.7,226.4,110.6,6625.0,2998400,0.0,2009,2009/10,10.700000000000017,0
2009/10,age,55 to 59,182.6,177.8,187.5,91.4,5475.0,2998400,0.0,2009,2009/10,9.699999999999989,0
2009/10,age,55 to 59,195.8,190.8,200.9,98.0,5870.0,2998400,0.0,2009,2009/10,10.099999999999994,0
2009/10,age,60 to 64,1061.1,1049.7,1072.6,99.1,33039.0,3112800,0.0,2009,2009/10,22.899999999999864,0
2009/10,age,60 to 64,267.7,262.0,273.5,100.0,8336.0,3112800,0.0,2009,2009/10,11.5,0
2009/10,age,60 to 64,289.5,283.6,295.6,108.2,9015.0,3112800,0.0,2009,2009/10,12.0,0
2009/10,age,60 to 64,244.3,238.8,249.8,91.3,7606.0,3112800,0.0,2009,2009/10,11.0,0
2009/10,age,60 to 64,259.6,253.9,265.3,97.0,8082.0,3112800,0.0,2009,2009/10,11.400000000000006,0
2009/10,age,65 to 69,1580.3,1564.3,1596.4,106.9,37262.0,2359300,0.0,2009,2009/10,32.100000000000136,0
2009/10,age,65 to 69,398.3,390.3,406.4,107.7,9391.0,2359300,0.0,2009,2009/10,16.099999999999966,0
2009/10,age,65 to 69,424.1,415.9,432.5,114.7,10001.0,2359300,0.0,2009,2009/10,16.600000000000023,0
2009/10,age,65 to 69,366.2,358.5,374.0,99.1,8634.0,2359300,0.0,2009,2009/10,15.5,0
2009/10,age,65 to 69,391.7,383.8,399.8,106.0,9236.0,2359300,0.0,2009,2009/10,16.0,0
2009/10,age,70 to 74,2263.6,2243.0,2284.4,100.8,45908.0,2028500,0.0,2009,2009/10,41.40000000000009,0
2009/10,age,70 to 74,558.8,548.5,569.1,99.6,11332.0,2028500,0.0,2009,2009/10,20.600000000000023,0
2009/10,age,70 to 74,604.4,593.8,615.2,107.7,12258.0,2028500,0.0,2009,2009/10,21.40000000000009,0
2009/10,age,70 to 74,524.9,515.0,535.0,93.5,10646.0,2028500,0.0,2009,2009/10,20.0,0
2009/10,age,70 to 74,575.5,565.1,586.1,102.6,11672.0,2028500,0.0,2009,2009/10,21.0,0
2009/10,age,75 to 79,3071.2,3044.6,3098.1,100.9,50748.0,1654600,0.0,2009,2009/10,53.5,0
2009/10,age,75 to 79,764.5,751.3,778.0,100.4,12633.0,1654600,0.0,2009,2009/10,26.700000000000045,0
2009/10,age,75 to 79,822.9,809.2,836.9,108.1,13598.0,1654600,0.0,2009,2009/10,27.699999999999932,0
2009/10,age,75 to 79,704.8,692.1,717.7,92.6,11646.0,1654600,0.0,2009,2009/10,25.600000000000023,0
2009/10,age,75 to 79,778.9,765.5,792.5,102.3,12871.0,1654600,0.0,2009,2009/10,27.0,0
2009/10,age,80 to 84,4014.0,3978.5,4049.7,98.0,48973.0,1222200,0.0,2009,2009/10,71.19999999999982,0
2009/10,age,80 to 84,1008.6,990.9,1026.6,98.5,12306.0,1222200,0.0,2009,2009/10,35.69999999999993,0
2009/10,age,80 to 84,1065.8,1047.5,1084.3,104.1,13003.0,1222200,0.0,2009,2009/10,36.799999999999955,0
2009/10,age,80 to 84,938.3,921.2,955.7,91.7,11448.0,1222200,0.0,2009,2009/10,34.5,0
2009/10,age,80 to 84,1001.3,983.6,1019.2,97.8,12216.0,1222200,0.0,2009,2009/10,35.60000000000002,0
2009/10,age,85 to 89,4934.7,4885.2,4984.5,96.5,38096.0,775600,0.0,2009,2009/10,99.30000000000018,1
2009/10,age,85 to 89,1248.8,1224.0,1274.0,97.7,9641.0,775600,0.0,2009,2009/10,50.0,0
2009/10,age,85 to 89,1307.9,1282.5,1333.7,102.3,10097.0,775600,0.0,2009,2009/10,51.200000000000045,0
2009/10,age,85 to 89,1133.5,1109.9,1157.5,88.7,8751.0,775600,0.0,2009,2009/10,47.59999999999991,0
2009/10,age,85 to 89,1244.4,1219.7,1269.6,97.4,9607.0,775600,0.0,2009,2009/10,49.899999999999864,0
2009/10,age,90+,5152.0,5078.0,5226.8,93.6,18496.0,360100,0.0,2009,2009/10,148.80000000000018,1
2009/10,age,90+,1363.8,1325.8,1402.5,99.1,4896.0,360100,0.0,2009,2009/10,76.70000000000005,0
2009/10,age,90+,1390.8,1352.5,1429.9,101.0,4993.0,360100,0.0,2009,2009/10,77.40000000000009,0
2009/10,age,90+,1144.0,1109.3,1179.5,83.1,4107.0,360100,0.0,2009,2009/10,70.20000000000005,0
2009/10,age,90+,1253.5,1217.1,1290.6,91.1,4500.0,360100,0.0,2009,2009/10,73.5,0
2010/11,age,0 to 4,470.8,463.5,478.3,104.5,15446.0,3280500,0.0,2010,2010/11,14.800000000000011,0
2010/11,age,0 to 4,118.6,114.9,122.4,105.3,3890.0,3280500,0.0,2010,2010/11,7.5,0
2010/11,age,0 to 4,130.8,127.0,134.8,116.2,4292.0,3280500,0.0,2010,2010/11,7.800000000000011,0
2010/11,age,0 to 4,117.8,114.2,121.6,104.7,3866.0,3280500,0.0,2010,2010/11,7.3999999999999915,0
2010/11,age,0 to 4,103.6,100.1,107.1,92.0,3398.0,3280500,0.0,2010,2010/11,7.0,0
2010/11,age,10 to 14,295.1,289.1,301.2,101.1,9176.0,3109200,0.0,2010,2010/11,12.099999999999966,0
2010/11,age,10 to 14,78.5,75.4,81.7,107.5,2440.0,3109200,0.0,2010,2010/11,6.299999999999997,0
2010/11,age,10 to 14,80.9,77.8,84.1,110.8,2516.0,3109200,0.0,2010,2010/11,6.299999999999997,0
2010/11,age,10 to 14,69.1,66.2,72.1,94.7,2149.0,3109200,0.0,2010,2010/11,5.8999999999999915,0
2010/11,age,10 to 14,66.6,63.8,69.5,91.2,2071.0,3109200,0.0,2010,2010/11,5.700000000000003,0
2010/11,age,15 to 18,261.6,255.5,267.8,102.9,6906.0,2638000,0.0,2010,2010/11,12.300000000000011,0
2010/11,age,15 to 18,66.5,63.4,69.7,104.6,1755.0,2638000,0.0,2010,2010/11,6.300000000000004,0
2010/11,age,15 to 18,72.6,69.4,75.9,114.2,1916.0,2638000,0.0,2010,2010/11,6.5,0
2010/11,age,15 to 18,59.7,56.8,62.7,93.8,1575.0,2638000,0.0,2010,2010/11,5.900000000000006,0
2010/11,age,15 to 18,62.9,59.9,66.0,98.9,1660.0,2638000,0.0,2010,2010/11,6.100000000000001,0
2010/11,age,19 to 24,236.0,231.4,240.6,98.6,9971.0,4220700,0.0,2010,2010/11,9.199999999999989,0
2010/11,age,19 to 24,57.1,54.9,59.5,95.4,2414.0,4220700,0.0,2010,2010/11,4.600000000000001,0
2010/11,age,19 to 24,71.0,68.5,73.6,118.7,3002.0,4220700,0.0,2010,2010/11,5.099999999999994,0
2010/11,age,19 to 24,56.8,54.5,59.1,94.9,2400.0,4220700,0.0,2010,2010/11,4.600000000000001,0
2010/11,age,19 to 24,51.0,48.9,53.2,85.2,2155.0,4220700,0.0,2010,2010/11,4.300000000000004,0
2010/11,age,25 to 29,201.5,196.9,206.2,99.7,7304.0,3623600,0.0,2010,2010/11,9.299999999999983,0
2010/11,age,25 to 29,45.6,43.5,47.9,90.3,1654.0,3623600,0.0,2010,2010/11,4.399999999999999,0
2010/11,age,25 to 29,59.0,56.5,61.5,116.7,2137.0,3623600,0.0,2010,2010/11,5.0,0
2010/11,age,25 to 29,50.3,48.0,52.7,99.6,1824.0,3623600,0.0,2010,2010/11,4.700000000000003,0
2010/11,age,25 to 29,46.6,44.4,48.9,92.2,1689.0,3623600,0.0,2010,2010/11,4.5,0
2010/11,age,30 to 34,209.8,205.0,214.7,102.2,7214.0,3439100,0.0,2010,2010/11,9.699999999999989,0
2010/11,age,30 to 34,49.4,47.1,51.8,96.2,1698.0,3439100,0.0,2010,2010/11,4.699999999999996,0
2010/11,age,30 to 34,61.1,58.5,63.8,119.0,2100.0,3439100,0.0,2010,2010/11,5.299999999999997,0
2010/11,age,30 to 34,52.1,49.7,54.6,101.5,1791.0,3439100,0.0,2010,2010/11,4.899999999999999,0
2010/11,age,30 to 34,47.3,45.0,49.6,92.1,1625.0,3439100,0.0,2010,2010/11,4.600000000000001,0
2010/11,age,35 to 39,260.1,254.9,265.4,105.5,9448.0,3631900,0.0,2010,2010/11,10.499999999999972,0
2010/11,age,35 to 39,60.2,57.7,62.8,97.7,2187.0,3631900,0.0,2010,2010/11,5.099999999999994,0
2010/11,age,35 to 39,73.3,70.6,76.2,119.0,2663.0,3631900,0.0,2010,2010/11,5.6000000000000085,0
2010/11,age,35 to 39,63.5,61.0,66.2,103.1,2308.0,3631900,0.0,2010,2010/11,5.200000000000003,0
2010/11,age,35 to 39,63.0,60.5,65.7,102.3,2290.0,3631900,0.0,2010,2010/11,5.200000000000003,0
2010/11,age,40 to 44,330.8,325.1,336.5,100.4,12916.0,3904400,0.0,2010,2010/11,11.399999999999977,0
2010/11,age,40 to 44,78.7,76.0,81.6,95.6,3075.0,3904400,0.0,2010,2010/11,5.599999999999994,0
2010/11,age,40 to 44,93.4,90.4,96.5,113.4,3647.0,3904400,0.0,2010,2010/11,6.099999999999994,0
2010/11,age,40 to 44,81.5,78.7,84.3,98.9,3181.0,3904400,0.0,2010,2010/11,5.599999999999994,0
2010/11,age,40 to 44,77.2,74.4,80.0,93.7,3013.0,3904400,0.0,2010,2010/11,5.599999999999994,0
2010/11,age,45 to 49,446.2,439.6,453.0,103.5,17124.0,3836800,0.0,2010,2010/11,13.399999999999977,0
2010/11,age,45 to 49,110.6,107.3,114.0,102.6,4246.0,3836800,0.0,2010,2010/11,6.700000000000003,0
2010/11,age,45 to 49,122.3,118.8,125.9,113.4,4694.0,3836800,0.0,2010,2010/11,7.1000000000000085,0
2010/11,age,45 to 49,107.8,104.6,111.2,100.0,4138.0,3836800,0.0,2010,2010/11,6.6000000000000085,0
2010/11,age,45 to 49,105.4,102.2,108.7,97.8,4046.0,3836800,0.0,2010,2010/11,6.5,0
2010/11,age,5 to 9,378.8,371.8,385.9,98.7,11114.0,2934400,0.0,2010,2010/11,14.099999999999966,0
2010/11,age,5 to 9,101.2,97.6,104.9,105.5,2970.0,2934400,0.0,2010,2010/11,7.300000000000011,0
2010/11,age,5 to 9,103.9,100.2,107.6,108.2,3047.0,2934400,0.0,2010,2010/11,7.3999999999999915,0
2010/11,age,5 to 9,95.0,91.5,98.6,98.9,2786.0,2934400,0.0,2010,2010/11,7.099999999999994,0
2010/11,age,5 to 9,78.8,75.6,82.1,82.1,2311.0,2934400,0.0,2010,2010/11,6.5,0
2010/11,age,50 to 54,589.2,580.9,597.5,101.2,19600.0,3326000,0.0,2010,2010/11,16.600000000000023,0
2010/11,age,50 to 54,146.5,142.4,150.7,100.7,4874.0,3326000,0.0,2010,2010/11,8.299999999999983,0
2010/11,age,50 to 54,164.9,160.6,169.3,113.3,5486.0,3326000,0.0,2010,2010/11,8.700000000000017,0
2010/11,age,50 to 54,139.8,135.8,143.9,96.0,4650.0,3326000,0.0,2010,2010/11,8.099999999999994,0
2010/11,age,50 to 54,138.0,134.0,142.0,94.8,4590.0,3326000,0.0,2010,2010/11,8.0,0
2010/11,age,55 to 59,799.7,789.6,809.9,100.1,23851.0,2982700,0.0,2010,2010/11,20.299999999999955,0
2010/11,age,55 to 59,199.9,194.9,205.0,100.1,5962.0,2982700,0.0,2010,2010/11,10.099999999999994,0
2010/11,age,55 to 59,224.8,219.5,230.3,112.6,6706.0,2982700,0.0,2010,2010/11,10.800000000000011,0
2010/11,age,55 to 59,184.2,179.4,189.2,92.2,5495.0,2982700,0.0,2010,2010/11,9.799999999999983,0
2010/11,age,55 to 59,190.7,185.8,195.7,95.5,5688.0,2982700,0.0,2010,2010/11,9.899999999999977,0
2010/11,age,60 to 64,1086.8,1075.3,1098.4,101.5,34261.0,3151500,0.0,2010,2010/11,23.100000000000136,0
2010/11,age,60 to 64,281.2,275.4,287.1,105.1,8865.0,3151500,0.0,2010,2010/11,11.700000000000045,0
2010/11,age,60 to 64,294.3,288.3,300.3,109.9,9276.0,3151500,0.0,2010,2010/11,12.0,0
2010/11,age,60 to 64,249.7,244.2,255.3,93.3,7871.0,3151500,0.0,2010,2010/11,11.100000000000023,0
2010/11,age,60 to 64,261.7,256.1,267.4,97.8,8249.0,3151500,0.0,2010,2010/11,11.299999999999955,0
2010/11,age,65 to 69,1556.7,1541.1,1572.4,105.3,38011.0,2442600,0.0,2010,2010/11,31.300000000000182,0
2010/11,age,65 to 69,398.8,390.9,406.8,107.9,9738.0,2442600,0.0,2010,2010/11,15.900000000000034,0
2010/11,age,65 to 69,421.4,413.3,429.6,114.0,10289.0,2442600,0.0,2010,2010/11,16.30000000000001,0
2010/11,age,65 to 69,353.8,346.3,361.3,95.7,8638.0,2442600,0.0,2010,2010/11,15.0,0
2010/11,age,65 to 69,382.7,375.0,390.6,103.5,9346.0,2442600,0.0,2010,2010/11,15.600000000000023,0
2010/11,age,70 to 74,2283.9,2263.3,2304.7,101.8,46769.0,2047900,0.0,2010,2010/11,41.399999999999636,0
