year,breakdown,level_description,indicator_value,lower_ci,upper_ci,standardised_ratio,observed,population,percent_unclassified,year_start,financial_year,ci_width,high_uncertainty
2012/13,england,england,204.0,202.8,205.3,99.5,109152.0,53493700,0.0,2012,2012/13,2.5,0
2013/14,england,england,799.6,797.2,802.0,97.5,433868.0,53865800,0.0,2013,2013/14,4.7999999999999545,0
2013/14,england,england,205.4,204.2,206.6,100.1,111446.0,53865800,0.0,2013,2013/14,2.4000000000000057,0
2013/14,england,england,207.9,206.7,209.1,101.4,112809.0,53865800,0.0,2013,2013/14,2.4000000000000057,0
2013/14,england,england,186.6,185.4,187.7,91.0,101227.0,53865800,0.0,2013,2013/14,2.299999999999983,0
2013/14,england,england,199.8,198.6,200.9,97.4,108386.0,53865800,0.0,2013,2013/14,2.3000000000000114,0
2014/15,england,england,807.4,805.0,809.8,98.4,445730.0,54316600,0.0,2014,2014/15,4.7999999999999545,0
2014/15,england,england,205.4,204.2,206.6,100.2,113405.0,54316600,0.0,2014,2014/15,2.4000000000000057,0
2014/15,england,england,221.6,220.3,222.8,108.0,122319.0,54316600,0.0,2014,2014/15,2.5,0
2014/15,england,england,185.7,184.5,186.8,90.5,102497.0,54316600,0.0,2014,2014/15,2.3000000000000114,0
2014/15,england,england,194.7,193.6,195.9,94.9,107509.0,54316600,0.0,2014,2014/15,2.3000000000000114,0
2015/16,england,england,812.4,810.0,814.8,99.0,454562.0,54786300,0.0,2015,2015/16,4.7999999999999545,0
2015/16,england,england,213.3,212.1,214.5,104.0,119333.0,54786300,0.0,2015,2015/16,2.4000000000000057,0
2015/16,england,england,210.3,209.1,211.5,102.5,117658.0,54786300,0.0,2015,2015/16,2.4000000000000057,0
2015/16,england,england,191.8,190.7,193.0,93.5,107337.0,54786300,0.0,2015,2015/16,2.3000000000000114,0
2015/16,england,england,197.0,195.8,198.2,96.0,110234.0,54786300,0.0,2015,2015/16,2.3999999999999773,0
2016/17,england,england,812.6,810.3,814.9,99.0,461461.0,55268100,0.0,2016,2016/17,4.600000000000023,0
2016/17,england,england,207.9,206.7,209.0,101.3,118038.0,55268100,0.0,2016,2016/17,2.3000000000000114,0
2016/17,england,england,216.1,214.9,217.4,105.4,122744.0,55268100,0.0,2016,2016/17,2.5,0
2016/17,england,england,188.9,187.8,190.1,92.1,107295.0,55268100,0.0,2016,2016/17,2.299999999999983,0
2016/17,england,england,199.7,198.5,200.8,97.3,113384.0,55268100,0.0,2016,2016/17,2.3000000000000114,0
2017/18,england,england,822.6,820.3,825.0,100.3,474524.0,55619400,0.0,2017,2017/18,4.7000000000000455,0
2017/18,england,england,212.5,211.3,213.7,103.6,122570.0,55619400,0.0,2017,2017/18,2.3999999999999773,0
2017/18,england,england,220.5,219.2,221.7,107.5,127162.0,55619400,0.0,2017,2017/18,2.5,0
2017/18,england,england,193.8,192.6,194.9,94.5,111761.0,55619400,0.0,2017,2017/18,2.3000000000000114,0
2017/18,england,england,196.0,194.8,197.1,95.5,113031.0,55619400,0.0,2017,2017/18,2.299999999999983,0
2018/19,england,england,849.5,847.1,851.8,103.5,497045.0,55977200,0.0,2018,2018/19,4.699999999999932,0
2018/19,england,england,221.8,220.6,223.0,108.1,129789.0,55977200,0.0,2018,2018/19,2.4000000000000057,0
2018/19,england,england,228.0,226.8,229.3,111.2,133424.0,55977200,0.0,2018,2018/19,2.5,0
2018/19,england,england,194.9,193.8,196.0,95.0,114051.0,55977200,0.0,2018,2018/19,2.1999999999999886,0
2018/19,england,england,204.7,203.5,205.9,99.8,119781.0,55977200,0.0,2018,2018/19,2.4000000000000057,0
2019/20,england,england,862.1,859.8,864.5,105.1,512608.0,56287000,0.0,2019,2019/20,4.7000000000000455,0
2019/20,england,england,202.6,201.5,203.8,98.8,120476.0,56287000,0.0,2019,2019/20,2.3000000000000114,0
2019/20,england,england,237.2,236.0,238.5,115.6,141041.0,56287000,0.0,2019,2019/20,2.5,0
2019/20,england,england,205.8,204.7,207.0,100.3,122381.0,56287000,0.0,2019,2019/20,2.3000000000000114,0
2019/20,england,england,216.5,215.3,217.7,105.5,128710.0,56287000,0.0,2019,2019/20,2.3999999999999773,0
2020/21,england,england,662.2,660.2,664.3,80.7,397738.0,56550100,0.0,2020,2020/21,4.099999999999909,0
2020/21,england,england,163.7,162.7,164.8,79.8,98343.0,56550100,0.0,2020,2020/21,2.1000000000000227,0
2020/21,england,england,175.7,174.6,176.7,85.6,105501.0,56550100,0.0,2020,2020/21,2.0999999999999943,0
2020/21,england,england,181.7,180.6,182.8,88.6,109117.0,56550100,0.0,2020,2020/21,2.200000000000017,0
2020/21,england,england,141.2,140.2,142.1,68.8,84777.0,56550100,0.0,2020,2020/21,1.9000000000000057,0
2021/22,england,england,808.9,806.6,811.2,98.6,486173.0,56554900,0.0,2021,2021/22,4.600000000000023,0
2021/22,england,england,191.7,190.5,192.8,93.4,115190.0,56554900,0.0,2021,2021/22,2.3000000000000114,0
2021/22,england,england,209.2,208.0,210.3,102.0,125731.0,56554900,0.0,2021,2021/22,2.3000000000000114,0
2021/22,england,england,195.3,194.2,196.4,95.2,117390.0,56554900,0.0,2021,2021/22,2.200000000000017,0
2021/22,england,england,212.7,211.6,213.9,103.7,127862.0,56554900,0.0,2021,2021/22,2.3000000000000114,0
2022/23,england,england,780.8,778.6,783.0,95.2,476774.0,57106400,0.0,2022,2022/23,4.399999999999977,0
2022/23,england,england,199.1,197.9,200.2,97.0,121553.0,57106400,0.0,2022,2022/23,2.299999999999983,0
2022/23,england,england,206.9,205.8,208.1,100.9,126352.0,57106400,0.0,2022,2022/23,2.299999999999983,0
2022/23,england,england,177.7,176.6,178.8,86.6,108509.0,57106400,0.0,2022,2022/23,2.200000000000017,0
2022/23,england,england,197.1,196.0,198.2,96.1,120360.0,57106400,0.0,2022,2022/23,2.1999999999999886,0
2023/24,england,england,841.8,839.5,844.1,102.6,521065.0,57690300,0.0,2023,2023/24,4.600000000000023,0
2023/24,england,england,208.7,207.6,209.8,101.7,129186.0,57690300,0.0,2023,2023/24,2.200000000000017,0
2023/24,england,england,220.4,219.2,221.5,107.4,136401.0,57690300,0.0,2023,2023/24,2.3000000000000114,0
2023/24,england,england,201.4,200.3,202.5,98.2,124663.0,57690300,0.0,2023,2023/24,2.1999999999999886,0
2023/24,england,england,211.3,210.2,212.5,103.0,130815.0,57690300,0.0,2023,2023/24,2.3000000000000114,0
